link,title,date,news_text
https://www.moneyworks4me.com/company/news/index/id/283182,"RIL to invest Rs 2,500 crore in Assam in various sectors","05 Feb, 2018","Reliance Industries (RIL) is planning to invest Rs 2,500 crore in Assam in various sectors, including retail, petroleum, telecom, tourism and sports, creating jobs for at least 80,000 people over the next three years.Under this programme, the company will enhance its retail division’s outlet to 40 from existing two, while the number of petrol depots will be increased to 165 from the existing 27.Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/282845,RIL’s telecom arm denies launch of JioCoin App,"01 Feb, 2018","Reliance Industries’ (RIL) telecom arm - Reliance Jio Infocomm (Jio) has denied the launch of JioCoin App. Jio has come across reports in media and other websites about the existence of purported JioCoin Apps on the Internet that are soliciting investments in crypto currencies from people.The company informed the public and media that there are no such apps offered by the company or its affiliates / associates. Any such apps using the JioCoin name are fake and people are advised to refrain from dealing with any of them.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/282146,REM LLC ceases to be subsidiary of Reliance Industries,"24 Jan, 2018","Reliance Eagleford Midstream LLC (REM LLC) has ceased to be a subsidiary of Reliance Industries on account of amalgamation of REM LLC with its holding company viz. Reliance Holding USA, which in turn is a wholly owned subsidiary of the company. REM LLC had in June 2015 divested its entire stake (49.9%) held in EFS Midstream LLC. Reliance Industries is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/281628,Reliance Industries submits shareholding pattern,"20 Jan, 2018","Reliance Industries has submitted the Shareholding Pattern for the Period Ended December 31, 2017. The above information is a part of company’s filings submitted to BSE."
https://www.moneyworks4me.com/company/news/index/id/281573,Reliance Industries informs about investor presentation,"20 Jan, 2018","Reliance Industries has informed about the presentation on the Unaudited Financial Results for quarter I nine months ended December 31, 2017 made to the analysts.The above information is a part of company’s filings submitted to BSE."
https://www.moneyworks4me.com/company/news/index/id/281032,"RIL to invest Rs 5,000 crore in West Bengal","17 Jan, 2018","Reliance Industries (RIL) will invest Rs 5,000 crore in expanding its telecom and petro-retail businesses in West Bengal. The company is exploring the possibility of setting up a manufacturing facility for mobile phones and set-top boxes.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/280858,RIL’s telecom arm to host India Digital Open Summit on January 19,"16 Jan, 2018","Reliance Industries’ (RIL) telecom arm - Reliance Jio Infocomm (Jio) will host India Digital Open Summit 2018 on January 19 with focus on opportunities and building digital ecosystem. The company is organizing the event in partnership with Linux Foundation and supported by Cisco Systems.The event marks the inaugural India Digital Open Summit, a meeting of the top technologists, academia, startups, and industry leaders focused on how open source networking systems and platforms would transform and foster innovation and leadership across the entire digital ecosystem.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/280470,RIL’s telecom arm adds 6.11 million subscribers in November,"12 Jan, 2018","Reliance Industries’ (RIL) telecom arm - Reliance Jio Infocomm (Jio) has added 6.11 million subscribers in November. The company continued to steadily climb in terms of market share, taking it to 13.08%, up from 12.39% in October, 11.72% in September and 11.19% in August. RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/279144,RIL gains on commissioning world’s largest refinery off-gas cracker at Jamnagar,"03 Jan, 2018","Reliance Industries (RIL) is currently trading at Rs. 923.00, up by 11.60 points or 1.27% from its previous closing of Rs. 911.40 on the BSE.The scrip opened at Rs. 924.45 and has touched a high and low of Rs. 927.20 and Rs. 921.95 respectively. So far 14,000 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 959.00 on 24-Nov-2017 and a 52 week low of Rs. 507.03 on 23-Jan-2017.Last one week high and low of the scrip stood at Rs. 934.20 and Rs. 907.25 respectively. The current market cap of the company is Rs. 5,84,867.00 crore.The promoters holding in the company stood at 47.55%, while Institutions and Non-Institutions held 35.52% and 16.94% respectively.Reliance Industries (RIL) has successfully commissioned and achieved design throughput of the world’s first ever and largest Refinery Off-Gas Cracker (ROGC) complex of 1.5 MMTPA capacity along with downstream plants and utilities. The ROGC complex is a core component of RIL’s most innovative and world-scale J3 project at its integrated Refinery-Petrochemicals complex at Jamnagar.With the commissioning of ROGC complex, the largest ever expansion of RIL’s petrochemicals portfolio comes to a flawless completion. This is one of the largest capital expenditure programme globally in the sector in recent times. The ROGC complex has a unique configuration as it uses off-gases from RIL’s two refineries at Jamnagar as feedstock. This innovative approach of integration with refineries provides a sustainable cost advantage, making ROGC competitive with respect to the crackers in Middle East and North America which have feedstock cost advantage.RIL’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/279142,RIL commissions world’s largest refinery off-gas cracker at Jamnagar,"03 Jan, 2018","Reliance Industries (RIL) has successfully commissioned and achieved design throughput of the world’s first ever and largest Refinery Off-Gas Cracker (ROGC) complex of 1.5 MMTPA capacity along with downstream plants and utilities. The ROGC complex is a core component of RIL’s most innovative and world-scale J3 project at its integrated Refinery-Petrochemicals complex at Jamnagar.With the commissioning of ROGC complex, the largest ever expansion of RIL’s petrochemicals portfolio comes to a flawless completion. This is one of the largest capital expenditure programme globally in the sector in recent times. The ROGC complex has a unique configuration as it uses off-gases from RIL’s two refineries at Jamnagar as feedstock. This innovative approach of integration with refineries provides a sustainable cost advantage, making ROGC competitive with respect to the crackers in Middle East and North America which have feedstock cost advantage.RIL’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/279128,Reliance Industries informs about press release,"02 Jan, 2018",Reliance Industries has informed about press release titled ‘RIL commissions the world’s largest refinery off-gas cracker at Jamnagar’.The above information is a part of company’s filings submitted to BSE.
https://www.moneyworks4me.com/company/news/index/id/278529,RIL’s arm to acquire wireless infrastructure assets from RCom,"29 Dec, 2017","Reliance Industries’ (RIL) subsidiary - Reliance Jio Infocomm (RJIL) has inked a definitive agreement for the acquisition of specified assets of Reliance Communications (RCom) and its affiliates. An asset monetization process for RCom assets was mandated by the lenders of RCom, who appointed SBI Capital Markets to run the process. The process is supervised by an independent group of distinguished industry experts. RJIL emerged as the successful bidder in the two-stage bidding process. Consequent to the agreement, RJIL or its nominees will acquire assets under four categories - Towers, Optic Fiber Cable Network (OFC), Spectrum and Media Convergence Nodes (MCN) from RCom and its affiliates. These assets are strategic in nature and are expected to contribute significantly to the large scale roll-out of wireless and Fiber to Home and Enterprise services by RJIL.RJIL is being advised by Goldman Sachs, Citigroup Global Markets, JM Financial, Davis Polk & Wardwell LLP, Cyril Amarchand Mangaldas, Khaitan & Co and Ernst & Young on this transaction."
https://www.moneyworks4me.com/company/news/index/id/277713,Clarification sought from Reliance Industries,"21 Dec, 2017","The Exchange has sought clarification from Reliance Industries on December 20, 2017 with reference to news flashed on www.thehindubusinessline.com dated December 20, 2017 quoting ‘Mukesh's Jio leads to buy Anil's Rcoms assets’.The above information is a part of company’s filings submitted to BSE."
https://www.moneyworks4me.com/company/news/index/id/276675,RIL’s telecom arm adds 7.34 million subscribers in October,"13 Dec, 2017","Reliance Industries’ (RIL) telecom arm - Reliance Jio Infocomm (Jio) has added 7.34 million subscribers in October to take its base to 145.96 million, with a market share of 12.39 per cent.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/276262,RIL acquires stake in Uruguay based Dreketi,"08 Dec, 2017","Reliance Industries (RIL) has acquired stake in a newly incorporated entity Dreketi S.A. in Uruguay (Dreketi). Consequentially, Dreketi has become wholly-owned subsidiary of the company. Currently, Dreketi is not engaged in any business activity. This is a part of company’s plan to strengthen its marketing efforts in Latin American region.Reliance Industries (RIL) is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/275913,RIL trades higher on the bourses,"05 Dec, 2017","Reliance Industries (RIL) is currently trading at Rs. 914.55, up by 13.05 points or 1.45% from its previous closing of Rs. 901.50 on the BSE.The scrip opened at Rs. 900.35 and has touched a high and low of Rs. 917.00 and Rs. 895.90 respectively. So far 209928 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 959.00 on 24-Nov-2017 and a 52 week low of Rs. 493.78 on 05-Dec-2016.Last one week high and low of the scrip stood at Rs. 952.00 and Rs. 898.00 respectively. The current market cap of the company is Rs. 577330.51 crore.The promoters holding in the company stood at 47.55%, while institutions and non-institutions held 35.52% and 16.94% respectively.Reliance Industries’ consumer electronics chain - Reliance Digital has joined hands with watch retailer Fossil India to launch a range of smart watches across its select stores. To begin with, the portfolio of watches will be available at Reliance Digital’s showroom in Secunderabad.Reliance Digital is a consumer durables and information technology concept from Reliance Retail. It is a subsidiary of Reliance Retail, which is a wholly owned subsidiary of RIL."
https://www.moneyworks4me.com/company/news/index/id/275400,RIL’s arm joins hands with Fossil India,"30 Nov, 2017","Reliance Industries’ (RIL) consumer electronics chain - Reliance Digital has joined hands with watch retailer Fossil India to launch a range of smart watches across its select stores. To begin with, the portfolio of watches will be available at Reliance Digital’s showroom in Secunderabad.Reliance Digital is a consumer durables and information technology concept from Reliance Retail. It is a subsidiary of Reliance Retail, which is a wholly owned subsidiary of RIL."
https://www.moneyworks4me.com/company/news/index/id/275146,Reliance Industries’ retail arm restarts process of JioPhone booking,"28 Nov, 2017","Reliance Industries’ retail arm -- Reliance Retail -- has restarted the process of booking for JioPhone, but this time it will be open to only those who have earlier expressed interest in buying the phone. The company has started sending out messages to potential buyers who had shown interest in buying the phone in July. Interested buyers can click on the link or make call to the number displayed in the message.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/274811,Reliance Industries informs about media release,"24 Nov, 2017",Reliance Industries has informed about a copy of Media Release titled ‘Reliance closes its recently announced sale of its assets in the Marcellus Shale Play of North-Eastern and Central Pennsylvania’.The above information is a part of company’s filings submitted to BSE.
https://www.moneyworks4me.com/company/news/index/id/274772,Reliance concludes sale of certain assets operated by Carrizo Oil & Gas,"24 Nov, 2017","Reliance Marcellus II, LLC (Reliance) a subsidiary of Reliance Holding USA, Inc., and Reliance Industries (RIL) has closed its recently announced sale of its interest in certain upstream assets; which were operated by Carrizo Oil & Gas, Inc to BKV Chelsea LLC, an affiliate of Kalnin Ventures. The transaction closed on November 21, 2017 and Reliance received the purchase consideration subject to usual and customary purchase price adjustments.In a transaction announced on October 06, 2017, Reliance agreed to sell its entire working interest in these upstream assets to BKV Chelsea for purchase consideration of $126 million with an effective date of April 01, 2017. Additionally, under the definitive documents, a contingent amount of up to $11.25 million may be paid to Reliance between years 2018 to 2020 based on certain gas price thresholds being achieved.RIL is India’s largest private sector company, with a consolidated turnover of Rs 330,180 crore ($50.9 billion), cash profit of Rs 42,800 crore ($ 6.6 billion), and net profit of Rs 29,901 crore ($4.6 billion) for the year ended March 31, 2017."
https://www.moneyworks4me.com/company/news/index/id/274638,"RIL moves up on raising Rs 2,500 crore on private placement basis","23 Nov, 2017","Reliance Industries is currently trading at Rs. 932.45, up by 2.20 points or 0.24% from its previous closing of Rs. 930.25 on the BSE.The scrip opened at Rs. 925.65 and has touched a high and low of Rs. 935.20 and Rs. 925.65 respectively. So far 16141 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 958.20 on 26-Oct-2017 and a 52 week low of Rs. 492.00 on 28-Nov-2016.Last one week high and low of the scrip stood at Rs. 939.70 and Rs. 905.25 respectively. The current market cap of the company is Rs. 590495.02 crore.The promoters holding in the company stood at 47.55%, while Institutions and Non-Institutions held 35.44% and 17.01% respectively.Reliance Industries (RIL) has issued and allotted on private placement basis the sixth tranche of unsecured non-convertible redeemable debentures aggregating to Rs 2,500 crore. The said NCD will be listed on BSE and National Stock Exchange of India (NSE). The date of allotment was November 22, 2017, while the maturity date is December 24, 2020.CRISIL, ICRA and CARE Ratings have assigned ‘AAA/ Stable’ rating which indicates highest degree of safety with respect to timely payment of interest and principal on the Debentures.Reliance Industries (RIL) is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/274632,"RIL raises Rs 2,500 crore on private placement basis","23 Nov, 2017","Reliance Industries (RIL) has issued and allotted on private placement basis the sixth tranche of unsecured non-convertible redeemable debentures aggregating to Rs 2,500 crore. The said NCD will be listed on BSE and National Stock Exchange of India (NSE). The date of allotment was November 22, 2017, while the maturity date is December 24, 2020.CRISIL, ICRA and CARE Ratings have assigned ‘AAA/ Stable’ rating which indicates highest degree of safety with respect to timely payment of interest and principal on the Debentures.Reliance Industries (RIL) is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/274386,RIL strengthens on raising $800 million through issue of foreign bonds,"21 Nov, 2017","Reliance Industries (RIL) is currently trading at Rs. 935.00, up by 16.15 points or 1.76% from its previous closing of Rs. 918.85 on the BSE.The scrip opened at Rs. 925.00 and has touched a high and low of Rs. 939.70 and Rs. 924.00 respectively. So far 1,76,000 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 958.20 on 26-Oct-2017 and a 52 week low of Rs. 491.75 on 21-Nov-2016.Last one week high and low of the scrip stood at Rs. 939.70 and Rs. 878.00 respectively. The current market cap of the company is Rs. 5,91,698.00 crore.The promoters holding in the company stood at 47.55%, while Institutions and Non-Institutions held 35.44% and 17.01% respectively.Reliance Industries has raised $800 million through issue of foreign bonds. The company has successfully priced 10 year fixed rate senior unsecured notes for an aggregate amount of $800 million in a transaction not subject to, or exempt from, the registration requirements under the US Securities Act of 1933. The company will use the proceeds of the issue to redeem its $800 million 5.875% existing senior perpetual unsecured notes pursuant to the terms of such notes.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/274355,Moody’s assigns Baa2 rating for RIL’s offshore dollar bonds issue,"21 Nov, 2017","Credit rating agency, Moody’s Investors Services has assigned ‘Baa2’ rating to proposed US dollar-bond issue of Reliance Industries (RIL). The global rating agency has pegged the rating outlook for these bonds as ‘stable’.The company is expected to use the bond proceeds -- estimated at about $800 million -- for refinancing (replace high cost debts with a lower interest rate debt). Mukesh Ambani-controlled RIL has embarked on a massive debt refinancing exercise and is expected to raise $1.8 billion through both offshore bonds and syndicated loans.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/274335,RIL raises $800 million through issue of foreign bonds,"21 Nov, 2017","Reliance Industries (RIL) has raised $800 million through issue of foreign bonds. The company has successfully priced 10 year fixed rate senior unsecured notes for an aggregate amount of $800 million in a transaction not subject to, or exempt from, the registration requirements under the US Securities Act of 1933. The company will use the proceeds of the issue to redeem its $800 million 5.875% existing senior perpetual unsecured notes pursuant to the terms of such notes.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/273709,RIL gains on planning to raise $800 million through issue of foreign bonds,"15 Nov, 2017","Reliance Industries (RIL) is currently trading at Rs. 887.65, up by 1.45 points or 0.16% from its previous closing of Rs. 886.20 on the BSE.The scrip opened at Rs. 886.00 and has touched a high and low of Rs. 889.15 and Rs. 878.00 respectively. So far 66620 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 958.20 on 26-Oct-2017 and a 52 week low of Rs. 487.93 on 17-Nov-2016.Last one week high and low of the scrip stood at Rs. 909.10 and Rs. 873.00 respectively. The current market cap of the company is Rs. 557943.06 crore.The promoters holding in the company stood at 47.55%, while institutions and non-institutions held 35.44% and 17.01% respectively.RIL is looking to raise $800 million through issue of foreign bonds. The proceeds of the issue will be utilized for refinancing of existing borrowings.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/273697,RIL planning to raise $800 million through issue of foreign bonds,"15 Nov, 2017","Reliance Industries (RIL) is looking to raise $800 million through issue of foreign bonds. The proceeds of the issue will be utilized for refinancing of existing borrowings.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/273273,RIL’s telecom arm to launch its own virtual reality app in 2018,"10 Nov, 2017","Reliance Industries’ (RIL) telecom arm - Reliance Jio Infocomm (Jio) is planning to launch its own Virtual Reality (VR) app in 2018. Moreover, the company is hoping to collaborate with experts at Birmingham City University in England.Aiming to explore potential partnerships in the future, the company’s Head and Creative Director visited the university to learn more about how it is training the next generation of VR professionals.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/272704,Moody’s lowers credit outlook on Reliance Industries to ‘stable’,"06 Nov, 2017","Global ratings agency Moody’s has lowered the credit outlook on Reliance Industries (RIL) to ‘stable’ from ‘positive’ but retained the Baa2 ratings to its long-term debt.The agency said that the country’s richest and most profitable company will see large cash outflow over the next 18 months towards paying back its creditors for the billions of dollars of capex it had incurred on telecom business as well refining and petrochemical expansions in the past few years.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/271124,Reliance Industries advances on launching polyester brand ‘RElan’ in Bengaluru,"23 Oct, 2017","Reliance Industries (RIL) is currently trading at Rs. 930.45, up by 20.10 points or 2.21% from its previous closing of Rs. 910.35 on the BSE.The scrip opened at Rs. 911.15 and has touched a high and low of Rs. 930.80 and Rs. 909.90 respectively. So far 2,79,000 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 930.50 on 23-Oct-2017 and a 52 week low of Rs. 466.00 on 09-Nov-2016.Last one week high and low of the scrip stood at Rs. 930.50 and Rs. 861.75 respectively. The current market cap of the company is Rs. 5,88,316.00 crore.The promoters holding in the company stood at 47.55%, while Institutions and Non-Institutions held 35.44% and 17.01% respectively.RIL has unveiled a polyester brand -- RElan in Bengaluru. Created by the company’s polyester division, RElan is a B2B2C initiative which creates co-branded polyester apparel range.Along with the launch of the new brand, the company is also to create a robust fibre-to-fabric value chain to ensure that these innovations match the commercial expectations of fashion brands.The company’s R&D centre is also working to develop many other products for home textile, industrial to construction as well.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/271041,Reliance Industries launches polyester brand ‘RElan’ in Bengaluru,"23 Oct, 2017","Reliance Industries (RIL) has unveiled a polyester brand -- RElan in Bengaluru. Created by the company’s polyester division, RElan is a B2B2C initiative which creates co-branded polyester apparel range.Along with the launch of the new brand, the company is also to create a robust fibre-to-fabric value chain to ensure that these innovations match the commercial expectations of fashion brands.The company’s R&D centre is also working to develop many other products for home textile, industrial to construction as well.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/270928,RIL advances on planning to invest $1.5 billion in KG Basin along with BP,"18 Oct, 2017","Reliance Industries (RIL) is currently trading at Rs. 913.35, up by 39.10 points or 4.47% from its previous closing of Rs. 874.25 on the BSE.The scrip opened at Rs. 875.55 and has touched a high and low of Rs. 913.50 and Rs. 875.15 respectively. So far 6,11,000 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 915.55 on 18-Oct-2017 and a 52 week low of Rs. 466.00 on 09-Nov-2016.Last one week high and low of the scrip stood at Rs. 914.80 and Rs. 841.00 respectively. The current market cap of the company is Rs. 5,78,510.00 crore.The promoters holding in the company stood at 47.55%, while Institutions and Non-Institutions held 35.44% and 17.01% respectively.Reliance Industries and its partner BP Plc of the UK will invest about $1.5 billion to bring to production six satellite gas discoveries in the flagging KG-D6 block by 2022. RIL-BP combine submitted to the Directorate General of Hydrocarbons (DGH) a field development plan for what are known as satellite and other satellite fields. They plan to develop four deep-sea satellite gas finds, named D-2, 6, 19 and 22, together with two other nearby finds, D-29 and D30, in the Krishna Godavari basin block.Reliance Industries (RIL) is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/270833,RIL-BP to invest $1.5 billion in KG Basin to develop gas fields,"18 Oct, 2017","Reliance Industries (RIL) and its partner BP Plc of the UK will invest about $1.5 billion to bring to production six satellite gas discoveries in the flagging KG-D6 block by 2022. RIL-BP combine submitted to the Directorate General of Hydrocarbons (DGH) a field development plan for what are known as satellite and other satellite fields. They plan to develop four deep-sea satellite gas finds, named D-2, 6, 19 and 22, together with two other nearby finds, D-29 and D30, in the Krishna Godavari basin block.Reliance Industries (RIL) is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/270592,RIL declines despite reporting 13% rise in Q2 consolidated net profit,"16 Oct, 2017","Reliance Industries is currently trading at Rs. 875.40, down by 1.30 points or 0.15% from its previous closing of Rs. 876.70 on the BSE.The scrip opened at Rs. 879.90 and has touched a high and low of Rs. 891.70 and Rs. 861.75 respectively. So far 498403 shares were traded on the counter.The BSE group 'A' stock of face value Rs. 10 has touched a 52 week high of Rs. 891.70 on 16-Oct-2017 and a 52 week low of Rs. 466.00 on 09-Nov-2016.Last one week high and low of the scrip stood at Rs. 891.70 and Rs. 828.25 respectively. The current market cap of the company is Rs. 552219.08 crore.The promoters holding in the company stood at 47.55%, while Institutions and Non-Institutions held 35.44% and 17.01% respectively.The company has reported a rise of 7.28% in its net profit at Rs 8,265 crore for second quarter ended September 30, 2017 as compared to net profit of Rs 7,704 crore for the same quarter in the previous year. Total income of the company increased by 10.80% at Rs 73,818 crore for Q2FY18 as compared Rs 66,624 crore for the corresponding quarter previous year.On consolidate basis, the company has reported 12.79% rise in its net profit at Rs 8,097 crore for the quarter ended June 30, 2017 as compared to Rs 7,179 crore for the corresponding quarter in the FY17. Total income of the company increased by 15.89% at Rs 97,402 crore for quarter under review as compared to Rs 84,044 crore for the same quarter in the previous year."
https://www.moneyworks4me.com/company/news/index/id/270496,RIL reports 13% rise in Q2 consolidated net profit,"14 Oct, 2017","Reliance Industries (RIL) has reported results for second quarter ended September 30, 2017The company has reported a rise of 7.28% in its net profit at Rs 8,265 crore for the quarter under review as compared to net profit of Rs 7,704 crore for the same quarter in the previous year. Total income of the company increased by 10.80% at Rs 73,818 crore for Q2FY18 as compared Rs 66,624 crore for the corresponding quarter previous year. On consolidate basis, the company has reported 12.79% rise in its net profit at Rs 8,097 crore for the quarter ended September 30, 2017 as compared to Rs 7,179 crore for the corresponding quarter in the FY17. Total income of the company increased by 15.89% at Rs 97,402 crore for quarter under review as compared to Rs 84,044 crore for the same quarter in the previous year."
https://www.moneyworks4me.com/company/news/index/id/269504,RIL signs agreement to sell its assets in Marcellus Shale,"06 Oct, 2017","Reliance Industries (RIL) and Reliance Marcellus II, LLC, a subsidiary of Reliance Holding USA, Inc. (Reliance) have signed agreements to divest all of its interest in certain upstream assets in north-eastern and central Pennsylvania. The assets, which are currently operated by Carrizo Oil & Gas, Inc., were sold to BKV Chelsea, LLC, an affiliate of Kalnin Ventures LLC, for consideration of $126 million, subject to customary closing terms and conditions. Additionally, Reliance could receive contingent payments of up to $11.25 million in aggregate based on natural gas prices exceeding certain thresholds over the next three years. The assets produce mainly gas and are located in Susquehanna, Wyoming and Clearfield Counties of Pennsylvania.Reliance Industries (RIL) is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/269385,RIL wins ‘Green Championship awards’,"06 Oct, 2017","Reliance Industries (RIL) was felicitated with the ‘Green Championship awards’ for its efforts in the green building movement in India at the 15th CII-IGBC Green Building Congress 2017 held in Jaipur.The company has received a green rating for five of its projects and it is in the process of applying for green certification for five operational data centres and for the villages that have been adopted by Reliance Foundation.Reliance Industries (RIL) is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/269206,RIL’s telecom arm introduces festive season offer for entry-level smartphones,"05 Oct, 2017","Reliance Industries’ (RIL) telecom arm - Reliance Jio Infocomm (Jio) has introduced an offer for brand of entry-level smartphones. The limited period ‘LYF Mega Offer’ this festive season makes the LYF C series VoLTE smartphones attractive to consumers. The offer is available till October 22, 2017.Reliance Industries (RIL) is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/268514,RIL’s telecom arm enters into multi-year deal with RKF for Original Digital Content,"28 Sep, 2017","Reliance Industries’ (RIL) telecom arm - Reliance Jio Infocomm (Jio) has entered into a landmark multi-year deal with Roy Kapur Films (RKF), a leading film and media production company founded by Siddharth Roy Kapur, wherein original digital video content for the Jio platform will be curated, developed, commissioned and creatively produced by RKF.This will include finite and continuing series, long form and short form content across genres, and over time, ‘First on Jio’ feature films. RKF will tap into the vibrant content production ecosystem in India and together with Jio’s cutting edge technologies, power the Jio platform with a robust content pipeline of Jio Originals. This exclusive content will be available to more than 128 million Jio subscribers all over the country, an unparalleled reach compared to any other digital platform showcasing original content in India.Reliance Industries (RIL) is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/268236,RIL jumps five places to rank 3rd at Platts Top 250 Global Energy report,"26 Sep, 2017","Reliance Industries (RIL) has jumped five places to rank as the world’s third-biggest energy company behind Russian gas firm Gazrpom and German utility E.ON, according to Platts Top 250 Global Energy Company Rankings. RIL, the owner of world’s biggest refinery complex, was ranked at 7th position in last year. State-owned Indian Oil Corporation (IOC) broke into the top 10 club, climbing to 7th position in the 2017 ranking, up from 14th rank in 2016.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
https://www.moneyworks4me.com/company/news/index/id/267760,RIL planning to expand oil processing capacity: Report,"21 Sep, 2017","Reliance Industries (RIL) is reportedly planning to expand its oil processing capacity by over 40 percent by 2030. The company may expand the capacity at its dual refinery complex in Jamnagar in Gujarat by 30 million tonnes a year to 100 million tonnes per yearThe company plans signal that Reliance remains bullish on the outlook for India’s fuel demand even as the government is considering plans to electrify all of the country’s vehicles by 2032.RIL is India’s largest private sector company. The company’s activities span hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and 4G digital services."
